dispatch_time,num_orders_in_batch,num_available_couriers,supply_demand_ratio,num_proposed_assignments,num_accepted_assignments,num_rejections,assignment_rate,acceptance_rate,total_cost_of_cycle,avg_cost_per_assignment,agreement_rate_with_actual,cost_function,mode,strategy_key,num_units,num_bundles,avg_bundle_size,micro_batch_sec,optimizer_status,num_deferred_in,num_deferred_out,num_deferred_carry
1666493654,1,3897,3897.0,1,1,0,1.0,1.0,90.64543475739589,90.64543475739589,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666493744,1,3896,3896.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666493754,1,3896,3896.0,1,1,0,1.0,1.0,0.1856539941040362,0.1856539941040362,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666493784,2,3895,1947.5,2,2,0,1.0,1.0,192.96192017784543,96.48096008892271,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666493814,1,3893,3893.0,1,1,0,1.0,1.0,308.70486290222885,308.70486290222885,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666493834,1,3892,3892.0,1,1,0,1.0,1.0,0.00010579957927614029,0.00010579957927614029,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666493844,1,3891,3891.0,1,1,0,1.0,1.0,0.055347229325132856,0.055347229325132856,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666493854,1,3890,3890.0,1,1,0,1.0,1.0,234.7113434362399,234.7113434362399,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666493864,2,3889,1944.5,2,1,1,0.5,0.5,41.63594216769876,41.63594216769876,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666493874,2,3888,1944.0,2,2,0,1.0,1.0,722.8382751126877,361.41913755634386,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666493884,2,3886,1943.0,2,1,1,0.5,0.5,893.0570540906126,893.0570540906126,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666493894,1,3885,3885.0,1,1,0,1.0,1.0,54.038437834093024,54.038437834093024,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666493944,2,3885,1942.5,2,2,0,1.0,1.0,1292.983515838397,646.4917579191984,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494004,1,3884,3884.0,1,1,0,1.0,1.0,215.02440166997502,215.02440166997502,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494024,1,3883,3883.0,1,1,0,1.0,1.0,4.284284680261431e-06,4.284284680261431e-06,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494034,1,3882,3882.0,1,1,0,1.0,1.0,155.58920268358906,155.58920268358906,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494114,1,3881,3881.0,1,1,0,1.0,1.0,696.7170358669069,696.7170358669069,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494194,2,3880,1940.0,2,1,1,0.5,0.5,230.56524278492202,230.56524278492202,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666494204,2,3879,1939.5,2,2,0,1.0,1.0,887.3336636379894,443.6668318189947,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494214,1,3877,3877.0,1,1,0,1.0,1.0,97.26193981413286,97.26193981413286,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494264,2,3876,1938.0,2,1,1,0.5,0.5,826.4441904932238,826.4441904932238,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666494274,1,3876,3876.0,1,1,0,1.0,1.0,0.0044442521648291695,0.0044442521648291695,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494304,2,3876,1938.0,2,2,0,1.0,1.0,2210.7033335137226,1105.3516667568613,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494324,2,3874,1937.0,2,1,1,0.5,0.5,196.26783603730215,196.26783603730215,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666494334,1,3873,3873.0,1,1,0,1.0,1.0,16.687952549197544,16.687952549197544,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494354,3,3872,1290.6666666666667,3,2,1,0.6666666666666666,0.6666666666666666,1166.9245906599017,583.4622953299508,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666494364,1,3870,3870.0,1,1,0,1.0,1.0,847.1688508885558,847.1688508885558,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494374,1,3869,3869.0,1,1,0,1.0,1.0,0.03972356746762039,0.03972356746762039,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494434,1,3868,3868.0,1,1,0,1.0,1.0,550.634809274068,550.634809274068,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494454,2,3867,1933.5,2,2,0,1.0,1.0,1195.4662647209693,597.7331323604847,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494464,1,3865,3865.0,1,1,0,1.0,1.0,671.649900423323,671.649900423323,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494474,1,3864,3864.0,1,1,0,1.0,1.0,1195.8599415716403,1195.8599415716403,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494484,3,3863,1287.6666666666667,3,3,0,1.0,1.0,321.73215504934126,107.24405168311375,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666494494,1,3860,3860.0,1,1,0,1.0,1.0,140.81962224593434,140.81962224593434,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494504,2,3859,1929.5,2,2,0,1.0,1.0,1788.2111499071937,894.1055749535968,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494534,4,3857,964.25,4,3,1,0.75,0.75,1.7528351885866674e-06,5.842783961955558e-07,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,1,1
1666494544,2,3854,1927.0,2,1,1,0.5,0.5,4.982026308837526e-05,4.982026308837526e-05,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666494554,2,3853,1926.5,2,1,1,0.5,0.5,789.4481407773693,789.4481407773693,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666494564,1,3852,3852.0,1,1,0,1.0,1.0,5.476516312496362e-06,5.476516312496362e-06,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494584,1,3851,3851.0,1,0,1,0.0,0.0,0,0,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,1,1
1666494594,3,3851,1283.6666666666667,3,3,0,1.0,1.0,0.10647009244295971,0.0354900308143199,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666494604,1,3848,3848.0,1,1,0,1.0,1.0,104.15781821942456,104.15781821942456,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494614,2,3847,1923.5,2,1,1,0.5,0.5,400.364370684901,400.364370684901,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,1,1
1666494624,2,3846,1923.0,2,2,0,1.0,1.0,5.694462879460935e-07,2.8472314397304677e-07,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494634,1,3844,3844.0,1,1,0,1.0,1.0,0.00014864248978294499,0.00014864248978294499,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494644,2,3843,1921.5,2,2,0,1.0,1.0,98.6973021667397,49.34865108336985,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494654,3,3841,1280.3333333333333,3,2,1,0.6666666666666666,0.6666666666666666,16.718742488306102,8.359371244153051,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666494664,3,3839,1279.6666666666667,3,2,1,0.6666666666666666,0.6666666666666666,1.6917027601853467,0.8458513800926734,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666494674,4,3837,959.25,4,3,1,0.75,0.75,532.0032787036199,177.33442623453996,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,1,1
1666494684,3,3834,1278.0,3,3,0,1.0,1.0,300.75378929401637,100.25126309800545,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666494694,2,3831,1915.5,2,2,0,1.0,1.0,151.08275887025346,75.54137943512673,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494704,1,3829,3829.0,1,1,0,1.0,1.0,1646.0513357720079,1646.0513357720079,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494714,2,3828,1914.0,2,2,0,1.0,1.0,329.22516067746375,164.61258033873187,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494724,2,3826,1913.0,2,2,0,1.0,1.0,118.40144456926194,59.20072228463097,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494734,5,3825,765.0,5,4,1,0.8,0.8,34.268094200884505,8.567023550221126,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666494744,5,3821,764.2,5,5,0,1.0,1.0,489.4427600579421,97.88855201158842,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,0,0
1666494754,2,3816,1908.0,2,2,0,1.0,1.0,4.242267218792342,2.121133609396171,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494764,1,3814,3814.0,1,1,0,1.0,1.0,0.010344900633056334,0.010344900633056334,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494774,1,3813,3813.0,1,1,0,1.0,1.0,5.983238373075083e-07,5.983238373075083e-07,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494784,2,3812,1906.0,2,2,0,1.0,1.0,144.61581901328978,72.30790950664489,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494794,2,3810,1905.0,2,2,0,1.0,1.0,0.051371501100747605,0.025685750550373802,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494804,4,3808,952.0,4,4,0,1.0,1.0,434.5278980940927,108.63197452352317,0.0,distance_to_pickup,REALTIME,greedy,4,0,1,10,ok,0,0,0
1666494814,5,3804,760.8,5,4,1,0.8,0.8,66.73425143544156,16.68356285886039,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666494824,3,3800,1266.6666666666667,3,3,0,1.0,1.0,0.0076688318269158805,0.002556277275638627,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666494834,3,3797,1265.6666666666667,3,3,0,1.0,1.0,572.1255812864922,190.7085270954974,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666494844,6,3794,632.3333333333334,6,6,0,1.0,1.0,13.849965546951662,2.3083275911586103,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,0,0
1666494854,3,3788,1262.6666666666667,3,3,0,1.0,1.0,990.003003606848,330.0010012022827,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666494864,3,3787,1262.3333333333333,3,2,1,0.6666666666666666,0.6666666666666666,1.0745380149674383e-07,5.3726900748371916e-08,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,1,1
1666494874,3,3785,1261.6666666666667,3,3,0,1.0,1.0,307.52579232804607,102.50859744268202,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666494884,1,3782,3782.0,1,1,0,1.0,1.0,59.66930086500874,59.66930086500874,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494894,2,3781,1890.5,2,2,0,1.0,1.0,465.89656656208723,232.94828328104362,0.0,distance_to_pickup,REALTIME,greedy,2,0,1,10,ok,0,0,0
1666494904,6,3779,629.8333333333334,6,6,0,1.0,1.0,364.1273955996928,60.68789926661547,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,0,0
1666494914,1,3773,3773.0,1,1,0,1.0,1.0,387.49064507899743,387.49064507899743,0.0,distance_to_pickup,REALTIME,greedy,1,0,1,10,ok,0,0,0
1666494924,7,3772,538.8571428571429,7,6,1,0.8571428571428571,0.8571428571428571,7332.153140346022,1222.0255233910036,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,1,1
1666494934,5,3766,753.2,5,4,1,0.8,0.8,251.09706307980184,62.77426576995046,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,1,1
1666494944,5,3762,752.4,5,5,0,1.0,1.0,1310.0089031191412,262.00178062382827,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,0,0
1666494954,7,3757,536.7142857142857,7,7,0,1.0,1.0,192.99945490558716,27.571350700798167,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,0,0
1666494964,8,3750,468.75,8,6,2,0.75,0.75,663.544315440064,110.59071924001067,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,2,2
1666494974,8,3744,468.0,8,7,1,0.875,0.875,3187.502185049909,455.35745500712983,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,1,1
1666494984,9,3738,415.3333333333333,9,7,2,0.7777777777777778,0.7777777777777778,720.0556393021978,102.86509132888541,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,2,2
1666494994,10,3731,373.1,10,8,2,0.8,0.8,1240.0927286712615,155.0115910839077,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,2,2
1666495004,12,3723,310.25,12,9,3,0.75,0.75,1012.6699460322911,112.5188828924768,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,3,3
1666495014,11,3714,337.6363636363636,11,9,2,0.8181818181818182,0.8181818181818182,1328.343765357424,147.59375170638043,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,2,2
1666495024,12,3705,308.75,12,12,0,1.0,1.0,757.3586395014864,63.1132199584572,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,0,0
1666495034,3,3693,1231.0,3,3,0,1.0,1.0,0.2281146009541566,0.0760382003180522,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666495044,6,3690,615.0,6,5,1,0.8333333333333334,0.8333333333333334,3.7130667314718013,0.7426133462943603,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,1,1
1666495054,12,3685,307.0833333333333,12,11,1,0.9166666666666666,0.9166666666666666,1381.1695358457976,125.56086689507251,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,1,1
1666495064,6,3674,612.3333333333334,6,4,2,0.6666666666666666,0.6666666666666666,330.12424149917626,82.53106037479407,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,2,2
1666495074,7,3670,524.2857142857143,7,6,1,0.8571428571428571,0.8571428571428571,756.5695948637516,126.09493247729193,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,1,1
1666495084,7,3664,523.4285714285714,7,6,1,0.8571428571428571,0.8571428571428571,1334.3019955450195,222.38366592416992,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,1,1
1666495094,12,3658,304.8333333333333,12,10,2,0.8333333333333334,0.8333333333333334,1645.4371247201966,164.54371247201965,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,2,2
1666495104,12,3648,304.0,12,10,2,0.8333333333333334,0.8333333333333334,2819.7069222223504,281.970692222235,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,2,2
1666495114,10,3639,363.9,10,8,2,0.8,0.8,1557.3471639635588,194.66839549544486,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,2,2
1666495124,10,3631,363.1,10,10,0,1.0,1.0,2495.210871765262,249.52108717652618,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,0,0
1666495134,10,3621,362.1,10,10,0,1.0,1.0,1306.7753885345205,130.67753885345206,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,0,0
1666495144,11,3611,328.27272727272725,11,7,4,0.6363636363636364,0.6363636363636364,1202.4307967680845,171.77582810972635,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,4,4
1666495154,10,3604,360.4,10,9,1,0.9,0.9,400.1515769434699,44.46128632705221,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,1,1
1666495164,10,3595,359.5,10,9,1,0.9,0.9,1976.6263838480606,219.6251537608956,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,1,1
1666495174,14,3586,256.14285714285717,14,12,2,0.8571428571428571,0.8571428571428571,1350.2255280068737,112.51879400057281,0.0,distance_to_pickup,REALTIME,greedy,14,0,1,10,ok,0,2,2
1666495184,16,3574,223.375,16,14,2,0.875,0.875,1126.8374022087048,80.48838587205034,0.0,distance_to_pickup,REALTIME,greedy,16,0,1,10,ok,0,2,2
1666495194,15,3560,237.33333333333334,15,13,2,0.8666666666666667,0.8666666666666667,1605.565402651185,123.50503097316808,0.0,distance_to_pickup,REALTIME,greedy,15,0,1,10,ok,0,2,2
1666495204,17,3547,208.64705882352942,17,15,2,0.8823529411764706,0.8823529411764706,1221.6595476350776,81.4439698423385,0.0,distance_to_pickup,REALTIME,greedy,17,0,1,10,ok,0,2,2
1666495214,11,3533,321.1818181818182,11,11,0,1.0,1.0,449.0007876426531,40.81825342205937,0.0,distance_to_pickup,REALTIME,greedy,11,0,1,10,ok,0,0,0
1666495224,20,3522,176.1,20,18,2,0.9,0.9,3892.960373391274,216.27557629951522,0.0,distance_to_pickup,REALTIME,greedy,20,0,1,10,ok,0,2,2
1666495234,17,3504,206.11764705882354,17,16,1,0.9411764705882353,0.9411764705882353,748.9364126881001,46.808525793006254,0.0,distance_to_pickup,REALTIME,greedy,17,0,1,10,ok,0,1,1
1666495244,14,3490,249.28571428571428,14,12,2,0.8571428571428571,0.8571428571428571,344.0226120286899,28.668551002390824,0.0,distance_to_pickup,REALTIME,greedy,14,0,1,10,ok,0,2,2
1666495254,15,3478,231.86666666666667,15,12,3,0.8,0.8,714.560576662755,59.54671472189625,0.0,distance_to_pickup,REALTIME,greedy,15,0,1,10,ok,0,3,3
1666495264,26,3466,133.30769230769232,26,24,2,0.9230769230769231,0.9230769230769231,2082.455818855488,86.76899245231199,0.0,distance_to_pickup,REALTIME,greedy,26,0,1,10,ok,0,2,2
1666495274,18,3443,191.27777777777777,18,15,3,0.8333333333333334,0.8333333333333334,2308.759943667855,153.917329577857,0.0,distance_to_pickup,REALTIME,greedy,18,0,1,10,ok,0,3,3
1666495284,20,3428,171.4,20,18,2,0.9,0.9,4491.670829359551,249.53726829775283,0.0,distance_to_pickup,REALTIME,greedy,20,0,1,10,ok,0,2,2
1666495294,19,3411,179.52631578947367,19,17,2,0.8947368421052632,0.8947368421052632,1327.2836508581515,78.07550887400892,0.0,distance_to_pickup,REALTIME,greedy,19,0,1,10,ok,0,2,2
1666495304,19,3395,178.68421052631578,19,16,3,0.8421052631578947,0.8421052631578947,809.3390661775452,50.583691636096574,0.0,distance_to_pickup,REALTIME,greedy,19,0,1,10,ok,0,3,3
1666495314,20,3380,169.0,20,19,1,0.95,0.95,4093.767941759093,215.46147061889963,0.0,distance_to_pickup,REALTIME,greedy,20,0,1,10,ok,0,1,1
1666495324,23,3362,146.17391304347825,23,20,3,0.8695652173913043,0.8695652173913043,2637.1266246422542,131.85633123211272,0.0,distance_to_pickup,REALTIME,greedy,23,0,1,10,ok,0,3,3
1666495334,24,3344,139.33333333333334,24,18,6,0.75,0.75,2794.1919946046432,155.23288858914685,0.05555555555555555,distance_to_pickup,REALTIME,greedy,24,0,1,10,ok,0,6,6
1666495344,23,3327,144.65217391304347,23,15,8,0.6521739130434783,0.6521739130434783,1360.8063401445493,90.72042267630329,0.0,distance_to_pickup,REALTIME,greedy,23,0,1,10,ok,0,8,8
1666495354,25,3313,132.52,25,24,1,0.96,0.96,7716.673000406755,321.5280416836148,0.0,distance_to_pickup,REALTIME,greedy,25,0,1,10,ok,0,1,1
1666495364,22,3289,149.5,22,18,4,0.8181818181818182,0.8181818181818182,1922.4019712213992,106.80010951229995,0.0,distance_to_pickup,REALTIME,greedy,22,0,1,10,ok,0,4,4
1666495374,20,3271,163.55,20,17,3,0.85,0.85,3186.835104536202,187.46088850212954,0.0,distance_to_pickup,REALTIME,greedy,20,0,1,10,ok,0,3,3
1666495384,34,3254,95.70588235294117,34,27,7,0.7941176470588235,0.7941176470588235,5224.537910535238,193.5014040938977,0.0,distance_to_pickup,REALTIME,greedy,34,0,1,10,ok,0,7,7
1666495394,27,3227,119.51851851851852,27,25,2,0.9259259259259259,0.9259259259259259,3837.820552135999,153.51282208543998,0.0,distance_to_pickup,REALTIME,greedy,27,0,1,10,ok,0,2,2
1666495404,25,3204,128.16,25,23,2,0.92,0.92,3659.7654485677376,159.12023689424947,0.0,distance_to_pickup,REALTIME,greedy,25,0,1,10,ok,0,2,2
1666495414,22,3181,144.5909090909091,22,17,5,0.7727272727272727,0.7727272727272727,1386.8843350992022,81.58143147642366,0.0,distance_to_pickup,REALTIME,greedy,22,0,1,10,ok,0,5,5
1666495424,27,3164,117.18518518518519,27,27,0,1.0,1.0,2002.1565282381755,74.1539454903028,0.0,distance_to_pickup,REALTIME,greedy,27,0,1,10,ok,0,0,0
1666495434,21,3137,149.38095238095238,21,15,6,0.7142857142857143,0.7142857142857143,2886.8265520754862,192.4551034716991,0.0,distance_to_pickup,REALTIME,greedy,21,0,1,10,ok,0,6,6
1666495444,26,3122,120.07692307692308,26,22,4,0.8461538461538461,0.8461538461538461,4172.086383071785,189.64029013962661,0.0,distance_to_pickup,REALTIME,greedy,26,0,1,10,ok,0,4,4
1666495454,28,3100,110.71428571428571,28,22,6,0.7857142857142857,0.7857142857142857,4478.75074881594,203.57957949163364,0.0,distance_to_pickup,REALTIME,greedy,28,0,1,10,ok,0,6,6
1666495464,54,3079,57.01851851851852,54,46,8,0.8518518518518519,0.8518518518518519,9380.763521242518,203.92964176614169,0.0,distance_to_pickup,REALTIME,greedy,54,0,1,10,ok,0,8,8
1666495474,95,3033,31.926315789473684,95,87,8,0.9157894736842105,0.9157894736842105,19660.422566858837,225.98186858458433,0.022988505747126436,distance_to_pickup,REALTIME,greedy,95,0,1,10,ok,0,8,8
1666495484,49,2947,60.142857142857146,49,43,6,0.8775510204081632,0.8775510204081632,20735.390547843108,482.21838483356066,0.0,distance_to_pickup,REALTIME,greedy,49,0,1,10,ok,0,6,6
1666495494,31,2905,93.70967741935483,31,25,6,0.8064516129032258,0.8064516129032258,8251.46783883114,330.05871355324564,0.0,distance_to_pickup,REALTIME,greedy,31,0,1,10,ok,0,6,6
1666495504,32,2880,90.0,32,28,4,0.875,0.875,23797.473901938527,849.9097822120902,0.0,distance_to_pickup,REALTIME,greedy,32,0,1,10,ok,0,4,4
1666495514,16,2852,178.25,16,15,1,0.9375,0.9375,8134.029243086462,542.2686162057641,0.0,distance_to_pickup,REALTIME,greedy,16,0,1,10,ok,0,1,1
1666495524,10,2928,292.8,10,10,0,1.0,1.0,3557.6397216075147,355.76397216075145,0.0,distance_to_pickup,REALTIME,greedy,10,0,1,10,ok,0,0,0
1666495534,9,2918,324.22222222222223,9,6,3,0.6666666666666666,0.6666666666666666,1376.356558973211,229.3927598288685,0.0,distance_to_pickup,REALTIME,greedy,9,0,1,10,ok,0,3,3
1666495544,15,2912,194.13333333333333,15,14,1,0.9333333333333333,0.9333333333333333,3124.1198395321103,223.15141710943644,0.0,distance_to_pickup,REALTIME,greedy,15,0,1,10,ok,0,1,1
1666495554,13,2898,222.92307692307693,13,12,1,0.9230769230769231,0.9230769230769231,2178.0874311087473,181.50728592572895,0.0,distance_to_pickup,REALTIME,greedy,13,0,1,10,ok,0,1,1
1666495564,27,2886,106.88888888888889,27,25,2,0.9259259259259259,0.9259259259259259,17770.87997970817,710.8351991883268,0.0,distance_to_pickup,REALTIME,greedy,27,0,1,10,ok,0,2,2
1666495574,24,2862,119.25,24,20,4,0.8333333333333334,0.8333333333333334,8920.437828409513,446.02189142047564,0.0,distance_to_pickup,REALTIME,greedy,24,0,1,10,ok,0,4,4
1666495584,75,2842,37.89333333333333,75,67,8,0.8933333333333333,0.8933333333333333,20089.81689129594,299.84801330292447,0.0,distance_to_pickup,REALTIME,greedy,75,0,1,10,ok,0,8,8
1666495594,134,2775,20.708955223880597,134,117,17,0.8731343283582089,0.8731343283582089,49363.551524240254,421.91069678837823,0.0,distance_to_pickup,REALTIME,greedy,134,0,1,10,ok,0,17,17
1666495604,81,2658,32.81481481481482,81,73,8,0.9012345679012346,0.9012345679012346,34650.3319911764,474.66208207090955,0.0136986301369863,distance_to_pickup,REALTIME,greedy,81,0,1,10,ok,0,8,8
1666495614,29,2585,89.13793103448276,29,25,4,0.8620689655172413,0.8620689655172413,12466.465575761331,498.6586230304532,0.0,distance_to_pickup,REALTIME,greedy,29,0,1,10,ok,0,4,4
1666495624,13,2560,196.92307692307693,13,9,4,0.6923076923076923,0.6923076923076923,4631.055041067224,514.5616712296916,0.0,distance_to_pickup,REALTIME,greedy,13,0,1,10,ok,0,4,4
1666495634,12,2551,212.58333333333334,12,12,0,1.0,1.0,3905.849884854925,325.4874904045771,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,0,0
1666495644,5,2548,509.6,5,5,0,1.0,1.0,763.8875735178722,152.77751470357444,0.0,distance_to_pickup,REALTIME,greedy,5,0,1,10,ok,0,0,0
1666495654,12,2544,212.0,12,10,2,0.8333333333333334,0.8333333333333334,3221.352831600358,322.1352831600358,0.0,distance_to_pickup,REALTIME,greedy,12,0,1,10,ok,0,2,2
1666495664,7,2536,362.2857142857143,7,7,0,1.0,1.0,2153.763860288177,307.68055146973956,0.0,distance_to_pickup,REALTIME,greedy,7,0,1,10,ok,0,0,0
1666495674,8,2530,316.25,8,8,0,1.0,1.0,4410.361122903374,551.2951403629218,0.0,distance_to_pickup,REALTIME,greedy,8,0,1,10,ok,0,0,0
1666495684,6,2522,420.3333333333333,6,6,0,1.0,1.0,615.9361595301278,102.65602658835464,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,0,0
1666495694,3,2516,838.6666666666666,3,3,0,1.0,1.0,82.59345138590625,27.53115046196875,0.0,distance_to_pickup,REALTIME,greedy,3,0,1,10,ok,0,0,0
1666495704,14,2513,179.5,14,14,0,1.0,1.0,4984.065233297216,356.0046595212297,0.0,distance_to_pickup,REALTIME,greedy,14,0,1,10,ok,0,0,0
1666495714,6,2499,416.5,6,6,0,1.0,1.0,13660.098554345248,2276.6830923908747,0.0,distance_to_pickup,REALTIME,greedy,6,0,1,10,ok,0,0,0
